GivenName,SurnameCount,Female,Male,Gender,pVal
蘭,4,4,0,f,0.00201574829407036
利一,13,0,13,m,0.0452515780925751
利英,4,1,3,b,0.614211916923523
利佳,6,6,0,f,9.05012275325134E-05
利加,2,2,0,f,0.044897086918354
利華,2,2,0,f,0.044897086918354
利恵,6,6,0,f,9.05012275325134E-05
利恵子,6,6,0,f,9.05012275325134E-05
利幸,26,0,26,m,0.00899999961256981
利江,5,5,0,f,0.000427115563070402
利香,3,3,0,f,0.00951321329921484
利枝,9,9,0,f,8.60957527493156E-07
利実,2,1,1,b,0.378881573677063
利津子,3,3,0,f,0.00951321329921484
利奈,2,2,0,f,0.044897086918354
利之,19,0,19,m,0.0108431875705719
利美,3,1,2,b,0.510489940643311
利彦,25,0,25,m,0.00999999977648258
利夫,15,0,15,m,0.0281065888702869
利明,29,0,29,m,0.00600000005215406
李佳,2,2,0,f,0.044897086918354
梨央,3,3,0,f,0.00951321329921484
梨佳,2,2,0,f,0.044897086918354
梨花,5,5,0,f,0.000427115563070402
梨絵,9,9,0,f,8.60957527493156E-07
梨恵,8,8,0,f,4.06324170398875E-06
梨江,2,2,0,f,0.044897086918354
梨香,4,4,0,f,0.00201574829407036
梨沙,9,9,0,f,8.60957527493156E-07
梨菜,2,2,0,f,0.044897086918354
梨紗,5,5,0,f,0.000427115563070402
梨緒,3,3,0,f,0.00951321329921484
梨奈,5,5,0,f,0.000427115563070402
梨乃,4,4,0,f,0.00201574829407036
理,44,0,44,m,0.00100000004749745
理英子,2,2,0,f,0.044897086918354
理佳,6,6,0,f,9.05012275325134E-05
理加,7,7,0,f,1.91762446775101E-05
理華,2,2,0,f,0.044897086918354
理絵,14,14,0,f,3.67728375527676E-10
理恵,64,64,0,f,0.00100000004749745
理恵子,16,16,0,f,1.65099323101714E-11
理江,2,2,0,f,0.044897086918354
理江子,2,2,0,f,0.044897086918354
理香,6,6,0,f,9.05012275325134E-05
理佐,4,4,0,f,0.00201574829407036
理沙,10,10,0,f,1.82427712047684E-07
理沙子,2,2,0,f,0.044897086918354
理菜,3,3,0,f,0.00951321329921484
理子,8,8,0,f,4.06324170398875E-06
理紗,4,4,0,f,0.00201574829407036
理奈,4,4,0,f,0.00201574829407036
理和,2,1,1,b,0.378881573677063
理惠,2,2,0,f,0.044897086918354
璃子,2,2,0,f,0.044897086918354
里映,2,2,0,f,0.044897086918354
里栄,2,2,0,f,0.044897086918354
里佳,11,11,0,f,3.86544840580427E-08
里佳子,3,3,0,f,0.00951321329921484
里絵,2,2,0,f,0.044897086918354
里恵,7,7,0,f,1.91762446775101E-05
里江,2,2,0,f,0.044897086918354
里香,11,11,0,f,3.86544840580427E-08
里沙,6,6,0,f,9.05012275325134E-05
里彩,2,2,0,f,0.044897086918354
里菜,2,2,0,f,0.044897086918354
里咲,2,2,0,f,0.044897086918354
里子,6,6,0,f,9.05012275325134E-05
里枝,3,3,0,f,0.00951321329921484
里枝子,2,2,0,f,0.044897086918354
里実,4,4,0,f,0.00201574829407036
里紗,5,5,0,f,0.000427115563070402
里織,2,2,0,f,0.044897086918354
里奈,24,24,0,f,0.00100000004749745
里美,56,56,0,f,0.00100000004749745
里歩,2,2,0,f,0.044897086918354
陸,20,0,20,m,0.00854563154280186
律,5,1,4,b,0.712765634059906
律子,23,23,0,f,3.16598495780335E-16
留衣,2,2,0,f,0.044897086918354
留美,10,10,0,f,1.82427712047684E-07
留美子,6,6,0,f,9.05012275325134E-05
隆,165,0,165,m,0.00100000004749745
隆一,36,0,36,m,0.00300000002607703
隆宏,23,0,23,m,0.00418317271396518
隆幸,34,0,34,m,0.00300000002607703
隆広,13,0,13,m,0.0452515780925751
隆弘,36,0,36,m,0.00300000002607703
隆行,42,0,42,m,0.00100000004749745
隆司,47,0,47,m,0.00100000004749745
隆史,48,0,48,m,0.00100000004749745
隆子,6,6,0,f,9.05012275325134E-05
隆志,71,0,71,m,0.00100000004749745
隆太,19,0,19,m,0.0108431875705719
隆二,17,0,17,m,0.0174575205892324
隆之,66,0,66,m,0.00100000004749745
隆博,17,0,17,m,0.0174575205892324
隆美,3,2,1,b,0.115664832293987
隆彦,17,0,17,m,0.0174575205892324
隆夫,24,0,24,m,0.0120000001043081
隆文,15,0,15,m,0.0281065888702869
隆雄,18,0,18,m,0.0137584581971169
竜,15,0,15,m,0.0281065888702869
竜一,30,0,30,m,0.00499999988824129
竜太,19,0,19,m,0.0108431875705719
竜太郎,18,0,18,m,0.0137584581971169
竜二,18,0,18,m,0.0137584581971169
竜也,52,0,52,m,0.00100000004749745
龍,18,0,18,m,0.0137584581971169
龍一,24,0,24,m,0.0120000001043081
龍子,2,2,0,f,0.044897086918354
亮,155,1,154,m,0.00100000004749745
亮一,23,0,23,m,0.00418317271396518
亮介,39,0,39,m,0.0020000000949949
亮子,20,20,0,f,3.32798702875128E-14
亮太,81,0,81,m,0.00100000004749745
亮二,15,0,15,m,0.0281065888702869
亮平,31,0,31,m,0.00499999988824129
亮輔,13,0,13,m,0.0452515780925751
凌,16,0,16,m,0.0221511032432318
涼,34,1,33,m,0.00999999977648258
涼香,2,2,0,f,0.044897086918354
涼子,27,27,0,f,0.00100000004749745
涼太,19,0,19,m,0.0108431875705719
良,35,1,34,m,0.00899999961256981
良一,40,1,39,m,0.00499999988824129
良介,23,0,23,m,0.00418317271396518
良恵,2,2,0,f,0.044897086918354
良幸,14,0,14,m,0.0356632508337498
良江,3,3,0,f,0.00951321329921484
良子,39,39,0,f,0.00100000004749745
良枝,4,4,0,f,0.00201574829407036
良治,22,0,22,m,0.00530784949660301
良樹,14,0,14,m,0.0356632508337498
良重,2,1,1,b,0.378881573677063
良太,53,0,53,m,0.00100000004749745
良二,17,0,17,m,0.0174575205892324
良美,7,4,3,f,0.0406250469386578
良平,35,0,35,m,0.00300000002607703
良明,17,0,17,m,0.0174575205892324
良雄,13,0,13,m,0.0452515780925751
諒,39,1,38,m,0.00499999988824129
遼,28,1,27,m,0.0230000000447035
遼子,2,2,0,f,0.044897086918354
陵子,2,2,0,f,0.044897086918354
力,62,0,62,m,0.00100000004749745
緑,12,12,0,f,8.19047318856292E-09
緑子,3,3,0,f,0.00951321329921484
倫,7,1,6,b,0.544257760047913
倫恵,2,2,0,f,0.044897086918354
倫子,19,19,0,f,1.57062514036244E-13
倫世,2,1,1,b,0.378881573677063
倫代,6,6,0,f,9.05012275325134E-05
瑠菜,5,5,0,f,0.000427115563070402
瑠奈,2,2,0,f,0.044897086918354
瑠那,2,2,0,f,0.044897086918354
瑠美,5,5,0,f,0.000427115563070402
瑠美子,2,2,0,f,0.044897086918354
瑠里子,2,2,0,f,0.044897086918354
塁,14,1,13,b,0.169899821281433
累,2,1,1,b,0.378881573677063
令子,8,8,0,f,4.06324170398875E-06
怜,9,1,8,b,0.401120543479919
怜子,4,4,0,f,0.00201574829407036
怜実,2,2,0,f,0.044897086918354
怜美,2,2,0,f,0.044897086918354
玲,12,3,9,b,0.483409285545349
玲香,2,2,0,f,0.044897086918354
玲菜,4,4,0,f,0.00201574829407036
玲子,52,52,0,f,0.00100000004749745
玲奈,15,15,0,f,7.79177139476062E-11
玲那,2,2,0,f,0.044897086918354
礼,4,1,3,b,0.614211916923523
礼子,23,23,0,f,3.16598495780335E-16
礼実,2,2,0,f,0.044897086918354
礼奈,3,3,0,f,0.00951321329921484
礼美,3,3,0,f,0.00951321329921484
鈴,2,2,0,f,0.044897086918354
鈴花,2,2,0,f,0.044897086918354
鈴香,2,2,0,f,0.044897086918354
鈴子,9,9,0,f,8.60957527493156E-07
鈴代,2,2,0,f,0.044897086918354
鈴奈,2,2,0,f,0.044897086918354
麗,10,9,1,f,6.96772576702642E-06
麗夏,2,2,0,f,0.044897086918354
麗子,9,9,0,f,8.60957527493156E-07
麗乃,2,2,0,f,0.044897086918354
路子,10,10,0,f,1.82427712047684E-07
朗,32,0,32,m,0.00400000018998981
朗子,2,2,0,f,0.044897086918354
和,13,5,8,b,0.120880842208862
和栄,5,5,0,f,0.000427115563070402
和音,2,1,1,b,0.378881573677063
和佳子,5,5,0,f,0.000427115563070402
和歌子,2,2,0,f,0.044897086918354
和花,2,2,0,f,0.044897086918354
和希,13,0,13,m,0.0452515780925751
和紀,14,0,14,m,0.0356632508337498
和貴,23,0,23,m,0.00418317271396518
和輝,22,0,22,m,0.00530784949660301
和義,25,0,25,m,0.00999999977648258
和久,52,0,52,m,0.00100000004749745
和恵,12,12,0,f,8.19047318856292E-09
和憲,18,0,18,m,0.0137584581971169
和孝,15,0,15,m,0.0281065888702869
和宏,69,0,69,m,0.00100000004749745
和幸,59,0,59,m,0.00100000004749745
和広,27,0,27,m,0.00800000037997961
和弘,71,0,71,m,0.00100000004749745
和江,8,8,0,f,4.06324170398875E-06
和浩,16,0,16,m,0.0221511032432318
和行,14,0,14,m,0.0356632508337498
和香,2,2,0,f,0.044897086918354
和香奈,2,2,0,f,0.044897086918354
和哉,30,0,30,m,0.00499999988824129
和史,13,0,13,m,0.0452515780925751
和子,71,71,0,f,0.00100000004749745
和志,20,0,20,m,0.00854563154280186
和枝,12,12,0,f,8.19047318856292E-09
和樹,53,0,53,m,0.00100000004749745
和重,14,0,14,m,0.0356632508337498
和昭,15,0,15,m,0.0281065888702869
和真,21,0,21,m,0.00673490390181541
和人,33,0,33,m,0.00400000018998981
和仁,21,0,21,m,0.00673490390181541
和世,3,3,0,f,0.00951321329921484
和成,29,0,29,m,0.00600000005215406
和正,26,0,26,m,0.00899999961256981
和奏,3,3,0,f,0.00951321329921484
和則,30,0,30,m,0.00499999988824129
和代,37,37,0,f,0.00100000004749745
和男,37,0,37,m,0.00300000002607703
和典,27,0,27,m,0.00800000037997961
和徳,19,0,19,m,0.0108431875705719
和之,48,0,48,m,0.00100000004749745
和博,26,0,26,m,0.00899999961256981
和美,97,80,17,f,0.00100000004749745
和彦,172,0,172,m,0.00100000004749745
和夫,57,0,57,m,0.00100000004749745
和巳,9,1,8,b,0.401120543479919
和明,40,0,40,m,0.0020000000949949
和也,149,0,149,m,0.00100000004749745
和裕,18,0,18,m,0.0137584581971169
和雄,28,0,28,m,0.00700000021606684
和洋,14,0,14,m,0.0356632508337498
亘,38,0,38,m,0.0020000000949949
侑,3,1,2,b,0.510489940643311
侑希,2,1,1,b,0.378881573677063
侑子,6,6,0,f,9.05012275325134E-05
侑生,2,1,1,b,0.378881573677063
侑莉,2,2,0,f,0.044897086918354
凛,6,5,1,f,0.0021101871971041
凛音,2,2,0,f,0.044897086918354
惠,4,2,2,b,0.199324056506157
惠子,10,10,0,f,1.82427712047684E-07
惠美,2,2,0,f,0.044897086918354
栞,7,7,0,f,1.91762446775101E-05
栞奈,5,5,0,f,0.000427115563070402
栞里,2,2,0,f,0.044897086918354
澪,3,3,0,f,0.00951321329921484
眞一,20,0,20,m,0.00854563154280186
眞弓,8,7,1,f,0.000124967264127918
眞子,2,2,0,f,0.044897086918354
眞寿美,2,2,0,f,0.044897086918354
眞澄,3,1,2,b,0.510489940643311
眞美,2,2,0,f,0.044897086918354
眞弥,2,1,1,b,0.378881573677063
眞有美,2,2,0,f,0.044897086918354
眞由美,8,8,0,f,4.06324170398875E-06
眞裕美,2,2,0,f,0.044897086918354
眞理,3,2,1,b,0.115664832293987
眞理子,6,6,0,f,9.05012275325134E-05
禮子,2,2,0,f,0.044897086918354
綺星,2,2,0,f,0.044897086918354
翔,95,1,94,m,0.00100000004749745
翔一,14,0,14,m,0.0356632508337498
翔吾,14,0,14,m,0.0356632508337498
翔子,12,12,0,f,8.19047318856292E-09
翔太,86,0,86,m,0.00100000004749745
翔太郎,15,0,15,m,0.0281065888702869
翔大,14,0,14,m,0.0356632508337498
翔平,39,0,39,m,0.0020000000949949
聰子,2,2,0,f,0.044897086918354
苺香,2,2,0,f,0.044897086918354
茉央,2,2,0,f,0.044897086918354
茉奈,2,2,0,f,0.044897086918354
茉莉,3,3,0,f,0.00951321329921484
茉莉亜,2,2,0,f,0.044897086918354
莉華,2,2,0,f,0.044897086918354
莉緒,2,2,0,f,0.044897086918354
莉穂,3,3,0,f,0.00951321329921484
颯希,5,1,4,b,0.712765634059906
颯月,2,2,0,f,0.044897086918354
颯太,15,0,15,m,0.0281065888702869
凜,5,4,1,f,0.00837027933448553
凜花,2,2,0,f,0.044897086918354
凜香,2,2,0,f,0.044897086918354
